rera_ids,bhk_type,bhk_count,mean_carpet_area,far,number_of_towers,total_unit_count,cost_of_land_inr,district,latitude,longitude,project_name,project_start_date,project_type,taluk,total_area_of_land_sqm,total_covered_area_sqm,total_open_area_sqm,total_project_cost_inr,area,product_type,avg_price,airport_distance_kms,ksr_jn_distance_kms,yeshwantpur_jn_distance_kms,nearest_metro_dist_kms,nearest_metro_station,nearest_major_road_dist_kms,nearest_major_road,bhk_unit_portion,total_carpet_area
PRM/KA/RERA/1251/310/PR/151124/007230,2.0,44.0,66.09636363636363,2.24,1.0,124,138838267,Bengaluru Urban,12.852168,77.683266,SUVRITH SHELTER,2024-07-15,Residential/Group Housing,Bengaluru South,6071,2958,3113,740588267,Electronic City,Apartment,6.41,38.33009683230533,18.441636276169092,25.37224874571475,13.205540758467505,Yelachenahalli,2.614217438868187,Hosur Road,0.3548387096774194,2908.24
PRM/KA/RERA/1251/308/PR/130525/007735,2.0,72.0,66.60669309277779,2.25,2.0,234,258588000,Bengaluru Urban,12.795148866326803,77.69324224829673,REVIVA BY SSI,2025-03-04,Residential/Group Housing,Anekal,12037,3198,8848,1170791742,Bommasandra,Apartment,6.64,44.57905643878621,24.11328737688657,31.08430607959965,17.41352448567338,Yelachenahalli,8.038441662214996,Hosur Road,0.3076923076923077,4795.68190268
PRM/KA/RERA/1251/310/PR/210324/006724,2.0,105.0,68.27361904761905,2.25,1.0,255,185137333,Bengaluru Urban,12.870339,77.634787,DS MAX SKY BLOSSOM,2024-03-01,Residential/Group Housing,Bengaluru South,6171,1148,5023,801178497,Begur,Apartment,6.22,37.05924267709993,13.690402312661535,20.652595590456286,7.573164374336112,Yelachenahalli,1.5692587097873087,Hosur Road,0.4117647058823529,7168.7300000000005
PRM/KA/RERA/1251/446/PR/120922/005238,2.0,170.0,53.49411764705882,3.8434,4.0,447,545100000,Bengaluru Urban,13.014163768824783,77.76216019448823,SBR MINARA,2022-08-04,Mixed Development,Bengaluru East,15174,6058,9116,2470100000,Whitefield,Apartment,10.55,21.21034518238245,21.222923721926744,24.80196746758293,2.0885013792420666,Whitefield (Kadugodi),5.460767985913273,Old Madras Road,0.38031319910514544,9094.0
PRM/KA/RERA/1250/304/PR/170524/006887,2.0,98.0,729.0042857142857,2.5,2.0,224,159900385,Bengaluru Rural,13.077803,77.807213,Sanjeevini Aarna,2024-04-19,Residential/Group Housing,Hosakote,9611,2645,6966,1545600000,Hoskote,Apartment,7.46,17.211831591472322,28.027243031081902,30.126919411164064,10.534292044728438,Whitefield (Kadugodi),12.071311646680495,Old Madras Road,0.4375,71442.42
PRM/KA/RERA/1251/310/PR/241224/007315,2.0,111.0,72.03072072072072,2.98,3.0,407,1589100000,Bengaluru Urban,12.862791841200565,77.55759716033936,Sattva Forest Ridge,2025-01-01,Residential/Group Housing,Bengaluru South,16187,3757,12430,3624800000,JP Nagar,Apartment,10.35,40.43023650959737,12.676811344938391,18.532160395315053,2.1382321657765275,Vajarahalli,1.3747524392512758,NICE Peripheral Ring Road,0.2727272727272727,7995.41
PRM/KA/RERA/1251/308/PR/101224/007280,2.0,25.0,56.687513622,1.99,1.0,64,51720592,Bengaluru Urban,12.827591,77.689937,SGK SAI SONNA KODUM,2024-02-14,Residential/Group Housing,Anekal,3035,1136,1899,272614072,Electronic City,Apartment,6.8,41.00594262802841,20.992722657308022,27.952542609813445,15.050004114903055,Yelachenahalli,4.82007539785931,Hosur Road,0.390625,1417.18784055
PRM/KA/RERA/1251/308/PR/290325/007643,2.0,42.0,69.11928651,2.0,2.0,140,55356586,Bengaluru Urban,12.90471,77.77777,Vrushabadri Spring Park,2025-03-07,Residential/Group Housing,Anekal,7927,1293,6634,760231466,Sarjapur Road,Apartment,6.345,33.3493145051036,23.879891930171134,29.79426870181015,9.50435345331994,Hopefarm Channasandra,9.879926117424183,Outer Ring Road,0.3,2903.0100334199997
PRM/KA/RERA/1251/446/PR/010325/007535,2.0,104.0,76.12,1.956,6.0,694,1278300172,Bengaluru Urban,12.88769444,77.69127778,Adarsh Tropica (Phase-2),2024-12-01,Residential/Group Housing,Bengaluru East,41530,8201,33328,7054273389,Choodasandra,Apartment,10.47,34.35696508959158,16.410243905942316,23.12056398695156,10.288672575875648,Kundalahalli,4.524218151507855,Outer Ring Road,0.14985590778097982,7916.4800000000005
PRM/KA/RERA/1251/310/PR/280324/006754,2.0,12.0,89.81083333333333,2.16,1.0,44,88361580,Bengaluru Urban,12.897649324249066,77.49182838946581,NISARGA RESIDENCY,2023-10-09,Residential/Group Housing,Bengaluru South,2327,1212,1115,288000000,Kengeri,Apartment,6.5,40.55254485660151,12.206089544240221,15.203064896814448,1.933768145037982,Kengeri Bus Terminal,1.2818320038214648,NICE Peripheral Ring Road,0.2727272727272727,1077.73
PRM/KA/RERA/1251/310/PR/250924/007071,2.0,44.0,93.5809090909091,2.01,1.0,132,80397705,Bengaluru Urban,12.889611,77.558609,SREE LAKSHMI VALLABHA RESIDENCY,2024-07-01,Residential/Group Housing,Bengaluru South,6571,2953,3618,375583757,Konanakunte,Apartment,7.8,37.68101589965552,9.717813215555969,15.617387771056267,0.446095419745674,Konanakunte Cross,0.32143887495632284,Kanakapura Road,0.3333333333333333,4117.56
PRM/KA/RERA/1251/310/PR/030225/007478,2.0,84.0,75.00333333333333,1.5,4.0,308,488946000,Bengaluru Urban,12.853604,77.59299,GRC SAPPHIRE SPRING - PHASE -1,2024-12-06,Residential/Group Housing,Bengaluru South,10370,7052,3318,2730561000,Gottigere,Apartment,13.37,40.02371302756105,13.838906408709756,20.401067662939653,5.112544699794513,Konanakunte Cross,0.24704127930867875,NICE Peripheral Ring Road,0.2727272727272727,6300.28
PRM/KA/RERA/1251/308/PR/111124/007220,2.0,112.0,69.76462546964285,2.2498,3.0,346,398000000,Bengaluru Urban,12.8001152,77.7285945,SIGNATURE HEIGHTS,2024-10-18,Residential/Group Housing,Anekal,20942,4222,16720,1718000000,Electronic City,Apartment,7.75,44.073537132680116,26.01526291116947,32.94625590728732,19.533096866872704,Nallurahalli,10.020555959115404,Hosur Road,0.3236994219653179,7813.638052599999
PRM/KA/RERA/1251/446/PR/290722/005113,2.0,229.0,768.0174672489082,2.25,2.0,294,565658000,Bengaluru Urban,12.936414,77.724353,SM ART,2022-05-20,Residential/Group Housing,Bengaluru East,13309,3252,10057,1867233000,Varthur,Apartment,8.1,28.994656816864964,17.29927282135504,23.037685239216945,4.450669238077447,Nallurahalli,3.06080826957078,Outer Ring Road,0.7789115646258503,175876.0
PRM/KA/RERA/1251/309/PR/260924/007084,2.0,1248.0,60.21358974358974,1.852,6.0,2736,1337200000,Bengaluru Urban,13.14207796745474,77.67745129586544,LivingTree by Kalyani Developers,2024-09-15,Residential/Group Housing,Bengaluru North,101171,7915,23680,9089700000,Bagalur,Apartment,8.65,6.92246549928002,21.674880328825783,19.98371185193676,15.729056178980697,Krishnarajapura,7.17700273733549,Bellary Road,0.45614035087719296,75146.56
PRM/KA/RERA/1250/304/PR/131224/007287,2.0,62.0,75.39,3.249,2.0,420,415125000,Bengaluru Rural,13.0529768,77.7601313,Brigade Citrine,2024-12-23,Residential/Group Housing,Hosakote,18464,2505,15959,3642433360,Budigere Cross,Apartment,11.33,17.06251297341417,22.254511702066694,24.6743862658672,6.336261057248545,Whitefield (Kadugodi),6.177449744835867,Old Madras Road,0.14761904761904762,4674.18
PRM/KA/RERA/1251/446/PR/200123/005644,2.0,44.0,86.54545454545455,3.0,2.0,284,137025840,Bengaluru Urban,13.031018193580003,77.7607932745601,Ruchira Park East,2023-01-04,Residential/Group Housing,Bengaluru East,16895,2415,14480,2155665761,Kannamangala - Whitefield Hoskote Road,Apartment,10.3,19.38492466771586,21.521280862482726,24.60200432851037,3.914716913995222,Whitefield (Kadugodi),5.319982256297306,Old Madras Road,0.15492957746478872,3808.0
PRM/KA/RERA/1251/446/PR/060225/007487,2.0,136.0,76.68735294117648,2.246,13.0,1594,5604400000,Bengaluru Urban,12.885231,77.703123,BIRLA EVARA,2025-05-25,Residential/Group Housing,Bengaluru East,104053,17386,86667,27780592033,Chikkakannalli,Apartment,16.47,34.59255131969822,17.61078810869187,24.262274923959435,10.306830947458003,Kundalahalli,5.342376980920569,Outer Ring Road,0.08531994981179424,10429.480000000001
PRM/KA/RERA/1251/446/PR/151223/006487,2.0,269.0,68.28970260223049,3.0,5.0,772,810000000,Bengaluru Urban,12.92590041,77.72701832,ORCHID LIFE,2024-03-01,Residential/Group Housing,Bengaluru East,29238,3727,25511,7410087431,Gunjur Palya,Apartment,11.75,30.175372790092347,17.909470349718365,23.830305344133397,5.618185907847462,Nallurahalli,3.792872137755536,Outer Ring Road,0.3484455958549223,18369.930000000004
PRM/KA/RERA/1251/446/PR/220223/005743,2.0,163.0,58.82075740607362,2.25,2.0,397,734000000,Bengaluru Urban,12.92028214073455,77.73091899910033,Saritha Serene,2023-02-01,Residential/Group Housing,Bengaluru East,14769,7268,7501,1800000000,Gunjur Palya,Apartment,9.8,30.828989758671796,18.51221316790465,24.50145862287222,6.269249246322897,Nallurahalli,4.478194905045002,Outer Ring Road Underpass,0.4105793450881612,9587.78345719
PRM/KA/RERA/1251/310/PR/270723/006098,2.0,36.0,76.88888888888889,1.25,3.0,80,45500000,Bengaluru Urban,12.867145538330078,77.68510437011719,SHELL SAPPHIRE,2023-05-15,Residential/Group Housing,Bengaluru South,4047,2022,2025,348595063,Rayasandra,Apartment,6.8,36.66377592115311,17.38119671450888,24.25412418379144,12.657936873944866,Kundalahalli,2.7830671853626945,Hosur Road,0.45,2768.0
PRM/KA/RERA/1251/310/PR/171023/006341,2.0,16.0,69.33250000000001,1.74,1.0,36,96903000,Bengaluru Urban,12.901158,77.590047,MGR WINDSOR GARDENS,2023-01-01,Residential/Group Housing,Bengaluru South,2043,1030,1013,232103000,JP Nagar,Apartment,8.99,35.167078322555,8.627537903003955,15.364625145794475,1.9646485048898301,Jaya Prakash Nagar,0.5685015149680954,Outer Ring Road,0.4444444444444444,1109.3200000000002
PRM/KA/RERA/1251/446/PR/290224/006660,2.0,56.0,82.6125,2.16,2.0,306,2764444872,Bengaluru Urban,12.9546212,77.7426543,Prestige Somerville,2024-04-01,Residential/Group Housing,Bengaluru East,26658,4027,22632,6548563096,Whitefield,Apartment,14.99,27.201459882331598,18.85922740502747,24.074428113800618,3.106687265750396,Nallurahalli,4.604614183088991,Marathahalli Underpass,0.1830065359477124,4626.3
PRM/KA/RERA/1250/304/PR/301224/007328,2.0,52.0,66.19153846153846,1.499,1.0,76,20418750,Bengaluru Rural,13.048419,77.770521,JP HIBISCUS,2024-09-01,Residential/Group Housing,Hosakote,4552,2241,2311,365381550,Sannatammanahalli,Apartment,5.8,17.943625341150053,23.12367696292343,25.747539166312457,5.985048480397296,Whitefield (Kadugodi),6.943233485703718,Old Madras Road,0.6842105263157895,3441.9599999999996
PRM/KA/RERA/1251/446/PR/181122/005469,2.0,160.0,846.425,2.39027375,1.0,219,190000000,Bengaluru Urban,13.0166035,77.7620812,ELV High Garden,2022-10-02,Residential/Group Housing,Bengaluru East,14164,5181,8983,1691547151,Whitefield,Apartment,12.82,20.94933543982729,21.268798340137447,24.777252799966806,2.350965097661902,Whitefield (Kadugodi),5.413484399538577,Old Madras Road,0.730593607305936,135428.0
PRM/KA/RERA/1251/310/PR/180424/006787,2.0,60.0,69.30416666666666,2.5,1.0,180,28309681,Bengaluru Urban,12.8622019,77.6146359,SURAKSHA SPRINGS,2024-03-14,Residential/Group Housing,Bengaluru South,8818,3909,4908,951565481,Akshayanagar,Apartment,9.0,38.446489963295434,13.549876905178564,20.392195601240143,6.112859505666898,Yelachenahalli,2.739415228664721,NICE Peripheral Ring Road,0.3333333333333333,4158.25
PRM/KA/RERA/1251/309/PR/220124/006568,2.0,313.0,61.12191693290735,2.24,9.0,580,868032000,Bengaluru Urban,13.06681217,77.62302505,SNN ESTATES FELICITY,2022-06-01,Residential/Group Housing,Bengaluru North,26304,5128,21176,3950332000,Jakkur,Apartment,20.125,17.08357816275765,11.493279866227903,10.536433434078287,8.9954273124782,Baiyappanahalli,2.8396582906292975,Nagawara Flyover,0.5396551724137931,19131.16
PRM/KA/RERA/1251/309/PR/100125/007379,2.0,17.0,73.92834502588235,2.25,2.0,86,7618635,Bengaluru Urban,13.07375,77.62275,ELEGANT AURA,2024-11-01,Residential/Group Housing,Bengaluru North,4913,2211,2702,563731635,Jakkur,Apartment,9.2,16.453342543978444,12.15099857910005,10.839750834074342,9.678254314465661,Yeshwantpur,3.320886930592151,Bellary Road,0.19767441860465115,1256.78186544
PRM/KA/RERA/1251/309/PR/060324/006682,2.0,213.0,69.61140845070423,2.492,6.0,595,27100000,Bengaluru Urban,13.20379,77.64307,BELVEDERE BY UKN AIRPORT DISTRICT -PHASE 2,2024-03-01,Residential/Group Housing,Bengaluru North,18543,4227,14316,3329632996,Navarathna Agrahara,Apartment,7.5,6.8848393982334635,26.333526893312957,22.695603152950856,22.33523069040809,Peenya,8.914353548967942,Bellary Road,0.35798319327731093,14827.230000000001
PRM/KA/RERA/1251/310/PR/080223/005702,2.0,1.0,87.29,2.249,2.0,64,93430115,Bengaluru Urban,12.9326374,77.63249189999999,SHRIRAM ESQUIRE,2023-01-24,Residential/Group Housing,Bengaluru South,4751,1396,3354,596483203,Ejipura,Apartment,14.43,30.418468830476787,8.324602221074395,15.070715750914394,4.772707186102076,Trinity,1.7750914088668328,Outer Ring Road,0.015625,87.29
PRM/KA/RERA/1251/309/PR/160224/006634,2.0,130.0,56.018,2.5532500000000002,2.0,1325,413809982,Bengaluru Urban,13.1443035,77.6844405,Dioro & Beryl at Brigade El Dorado,2024-02-05,Mixed Development,Bengaluru North,27578,7790,19788,4681908354,Huvinayakanahalli,Apartment,9.14,6.385506089152968,22.294907812564638,20.730200509721044,15.992117539163935,Krishnarajapura,7.987348845383295,Bellary Road,0.09811320754716982,7282.34
PRM/KA/RERA/1251/309/PR/200923/006268,2.0,215.0,64.61225901088372,2.25,2.0,198,600000000,Bengaluru Urban,13.05929,77.62329,High Life Towers,2022-05-18,Residential/Group Housing,Bengaluru North,10926,1550,9376,1511735663,Thanisandra,Apartment,11.285588235294117,17.78097717106158,10.794730154234756,10.259141246500926,8.21126204515407,Baiyappanahalli,2.005176821719651,Nagawara Flyover,1.0858585858585859,13891.63568734
PRM/KA/RERA/1251/310/PR/180524/006902,2.0,30.0,76.80133333333333,2.5,1.0,60,218339200,Bengaluru Urban,13.034104,77.528657,ROYAL ENCLAVE,2024-02-15,Residential/Group Housing,Bengaluru South,2729,1398,1331,561720380,Tumkur Road,Apartment,10.05,26.446485684980495,7.793501637864976,0.8326547863775341,0.4216649313009385,Peenya Industry,0.08035597869499031,Tumkur Road,0.5,2304.04
PRM/KA/RERA/1251/310/PR/090224/006616,2.0,188.0,61.11710426446809,1.97,6.0,414,212113000,Bengaluru Urban,12.822967891165296,77.69316505902775,SHRIRAM SAPPHIRE,2023-12-01,Residential/Group Housing,Bengaluru South,22865,6312,16553,1700385000,Electronic City,Apartment,11.66,41.50342244666983,21.611407161322454,28.57179897115165,15.61253300307648,Yelachenahalli,5.442114791433709,Hosur Road,0.45410628019323673,11490.01560172
PRM/KA/RERA/1251/310/PR/160224/006631,2.0,4.0,75.81,1.75,1.0,24,31250155,Bengaluru Urban,12.905289,77.498955,Samaya Sunshine,2024-01-01,Residential/Group Housing,Bengaluru South,1354,697,657,106655055,Srinivaspura,Apartment,6.35,39.41692765173376,11.061037999457909,14.172573576665629,1.5913335586566226,Kengeri Bus Terminal,1.6126199292847834,Bangalore-Mysore Road,0.16666666666666666,303.24
PRM/KA/RERA/1251/309/PR/181223/006491,2.0,220.0,63.468090909090904,2.25,5.0,592,912579791,Bengaluru Urban,13.09536,77.54293,Concorde Antares,2024-01-02,Residential/Group Housing,Bengaluru North,26711,4185,22527,3187774831,Vidyaranyapura,Apartment,8.56,21.03401384034689,13.458963719525965,7.437990772772124,6.638896246643174,Dasarahalli,5.777513647812752,Bellary Road,0.3716216216216216,13962.98
PRM/KA/RERA/1251/446/PR/040823/006113,2.0,92.0,85.72,3.0,2.0,356,665337000,Bengaluru Urban,13.080173328194654,77.6538736576416,DNR PARKLINK PHASE 1,2023-08-01,Residential/Group Housing,Bengaluru East,16022,2898,12038,3165337000,Chikkagubbi Village,Apartment,10.3,14.210677084935847,14.602172178279964,14.194014233513567,9.247949930331485,Krishnarajapura,5.4910312313908305,Nagawara Flyover,0.25842696629213485,7886.24
PRM/KA/RERA/1251/310/PR/310125/007466,2.0,24.0,69.48625,1.75,1.0,92,357368016,Bengaluru Urban,12.879225,77.587526,THE BREEZE WAY,2024-10-01,Residential/Group Housing,Bengaluru South,5439,2678,2761,731041166,JP Nagar,Apartment,9.0,37.53545239627188,10.944464867497523,17.526677589506352,2.6520888713479893,Yelachenahalli,2.679783014064228,Kanakapura Road,0.2608695652173913,1667.67
PRM/KA/RERA/1251/309/PR/060324/006684,2.0,208.0,82.24499999999999,2.5532500000000002,1.0,272,10000000,Bengaluru Urban,13.079281769097314,77.63512951464105,Vajram Newtown - II,2024-02-02,Residential/Group Housing,Bengaluru North,9412,2303,7109,1221100218,Chokkanahalli,Apartment,9.31,15.223578929915593,13.350844989572709,12.313615416338676,9.844427570208563,Benniganahalli,4.431124186098849,Nagawara Flyover,0.7647058823529411,17106.96
PRM/KA/RERA/1251/446/PR/100423/005855,2.0,89.0,71.59424719101123,2.49,1.0,188,128640582,Bengaluru Urban,13.031870758879322,77.76118309076298,PLATINUM EAST WOODS,2023-03-08,Residential/Group Housing,Bengaluru East,8478,2049,3980,1286818102,Kannamangala - Whitefield Hoskote Road,Apartment,9.3,19.308098414655124,21.588333430732707,24.645405944044118,4.012226619223685,Whitefield (Kadugodi),5.380299243935896,Old Madras Road,0.4734042553191489,6371.888
PRM/KA/RERA/1251/308/PR/270723/006099,2.0,42.0,67.0,2.24,2.0,273,65873690,Bengaluru Urban,12.8181898,77.63786189999999,Mahendra Arto Helix,2023-08-01,Residential/Group Housing,Anekal,15176,1963,12316,1341292788,Electronic City,Apartment,8.8,42.658570619333716,19.007186555815263,25.8726974360603,11.310739101141143,Konanakunte Cross,5.310115864272846,Hosur Road,0.15384615384615385,2814.0
PRM/KA/RERA/1251/309/PR/070525/007719,2.0,24.0,80.78,2.25,1.0,223,245649898,Bengaluru Urban,13.092409,77.556308,CASAGRAND PROMENADE,2025-08-03,Residential/Group Housing,Bengaluru North,15712,4818,10894,1828667439,Yelahanka,Apartment,7.0,20.016683383377387,12.890634194046921,7.451907138570608,7.032116240121547,Peenya,4.2577870330376015,Bellary Road,0.10762331838565023,1938.72
PRM/KA/RERA/1251/446/PR/250325/007619,2.0,17.0,88.2028,2.99,3.0,394,295876930,Bengaluru Urban,12.9317167,77.71841909999999,AKINO,2025-03-13,Residential/Group Housing,Bengaluru East,19019,3694,15325,3989875630,Balagere,Apartment,10.5,29.47745424337042,16.82444935741417,22.703468561208386,5.019224686784492,Nallurahalli,2.6453936695702525,Outer Ring Road,0.04314720812182741,1499.4476
PRM/KA/RERA/1251/446/PR/091024/007139,2.0,23.0,84.98391304347827,1.877,5.0,440,360419046,Bengaluru Urban,12.895366666666666,77.68817222222222,ADARSH LUMINA,2024-06-17,Residential/Group Housing,Bengaluru East,35359,13716,21643,4011035586,Kasavanahalli,Apartment,10.4,33.527235005677696,15.638472319514495,22.302565992511855,9.569912066925236,Kundalahalli,3.606554710865271,Outer Ring Road,0.05227272727272727,1954.63
PRM/KA/RERA/1251/309/PR/251024/007174,2.0,31.0,82.50830126548388,3.0,2.0,310,104678400,Bengaluru Urban,13.094973,77.561357,ELEGANT TAKT,2024-08-30,Residential/Group Housing,Bengaluru North,14011,3804,8621,2242895651,Yelahanka,Apartment,10.469999999999999,19.40668928370613,13.120543654295329,7.909461428252852,7.503539425725889,Peenya,3.8072732858847007,Bellary Road,0.1,2557.75733923
PRM/KA/RERA/1251/446/PR/150524/006874,2.0,271.0,74.05977859778598,2.25,2.0,405,63816470,Bengaluru Urban,12.919533432224604,77.73195371492679,MYHNA ORCHID,2024-03-18,Residential/Group Housing,Bengaluru East,20170,3293,16878,2379236714,Gunjur Village,Apartment,8.24,30.921405286261773,18.64590763414398,24.63993144738812,6.364185894106539,Nallurahalli,4.619252365546862,Outer Ring Road Underpass,0.6691358024691358,20070.2
PRM/KA/RERA/1251/446/PR/100823/006133,2.0,76.0,75.31263157894738,2.39027375,2.0,128,68062500,Bengaluru Urban,13.0371818,77.71301509999999,Sai Amogha,2023-04-01,Residential/Group Housing,Bengaluru East,7588,3673,3915,429966000,Kithaganur Colony,Apartment,6.59,17.795397056753743,16.866031802133694,19.440503633367964,4.942935879793786,Garudacharpalya,1.6459877308107318,Old Madras Road,0.59375,5723.76
PRM/KA/RERA/1251/310/PR/300523/005959,2.0,139.0,79.291890903741,2.49,5.0,321,439166135,Bengaluru Urban,12.918378,77.508538,ELEGANT TRANQUILITY,2023-04-01,Residential/Group Housing,Bengaluru South,14062,7024,7038,2325000000,RR Nagar,Apartment,9.24,37.634376443226614,9.302817365009254,12.51368940529413,1.2822592466232343,Pattanagere,1.2304376270453465,Bangalore-Mysore Road,0.43302180685358255,11021.57283562
PRM/KA/RERA/1251/446/PR/180424/006808,2.0,2.0,100.28999999999999,2.5,3.0,269,553038000,Bengaluru Urban,12.979323535243182,77.73737599693263,Vaswani Starlight,2024-05-15,Residential/Group Housing,Bengaluru East,20308,3997,16310,3756038000,Whitefield,Apartment,21.7,24.415093648774455,18.129116272162015,22.729018386786368,0.9209775670375917,Pattandur Agrahara,4.136482697620451,Outer Ring Road,0.007434944237918215,200.57999999999998
